"fjk57702","November 2001"," The RWD Cadillac's (Fleetwoods) were good for towing with a 5.7 L (350 cu in) V8. Same engine as Chevy and the Buick Roadmaster also had this engine. I am not sure if there were towing options to be had from factory, which on a used car will be difficult to tell anyway. The caddys capacity was like 7000 lbs (or more?). "
"rx7r1","November 2001"," Sorry, what year of Fleetwood are we talking here? 7000 lbs capacity is more than enough! "
"fjk57702","November 2001"," They don't make them now, but I was thinking 94-whenever they quit. Anyway a 94-95 model is old enough to be affordable and perhaps not too many miles. I have the 94 catalog (at home) which I can checkout details. This had a detuned vette engine-port fuel injection, gobs of torque.Checkout edmunds used car guide. They show this was still made in 96 and price is around 10000. There was a towing pkg, which would be needed for the 7000 lbs. Package probably added extra cooling.Older than 94 gets you a different set of engines-avoid these.The roadmaster is good in the same time frame (1994-1996) and there were wagons. If you could find one with the towing pkg, then you can tow a lot. "
"rx7r1","November 2001"," fjk57702--ok, I'll admit, I'm a car enthusiast...the thought of driving a Buick Roadmaster or Cadillac Fleetwood doesn't really appeal to me, eventhough it's probably better than a truck or SFV. I think my choice for a pull-vehicle that will double as a big comfy sporty cruiser would be the '95/'96 Chevy Impala SS. I like the black ones. Chevy's 5.7-L 260-hp, 330-lb.ft torque V8, should be enough to pull 3500 lbs of race car, trailer, and accessories. Anyone out there know if the Impala SS is capable to pulling 3500 lbs safely?? "
"jimsxn","November 2001"," ...I am in my (late) thirties. Is WRX difficult to live with? "
"claywaterfill","November 2001"," I can't say how easy they are to live with because I have not driven one, but Car & Driver chose the WRX over BMW and Audi a couple of months ago--give it a try! "
"pat","November 2001"," Have you found our discussion about theSubaru Impreza WRX? If you are interested, just follow that link.PatHostSedans Message Board "
"bigcheez","November 2001"," I am looking at purchasing an American made sedan.Had looked and driven several others, Passat, Camry, Altima and Maxima. I realize the cars I have driven our very reliable, more then American, but I like the idea of 0% financing and have had fairly good luck with my current Intrepid and previuos cars. I also purchased a firebird with the low financing 2.9. Had pretty good luck with it.I have narrowed the field somewhat, looking at Olds. Alero or Intrigue. Sebring. Please if anyone has any advice, or experience with these or other mid-size sedans your input would be appreciated.Thanks. "
"fjk57702","November 2001"," The impala ss is a good choice as it comes with the higher performance axle ratio and extra cooling. But these are limited production cars. A Caprice with the 5.7 engine also gets an upgraded pkg which should help for towing. With towing pkg the Chevys should both tow as much as the caddy (7000 lbs). Without a heavy duty cooling pkg, towing a lighter load should still work. "
"pat","November 2001"," It's Town Hall policy - thanks.PatHostSedans Message Board "
"claywaterfill","November 2001"," If you had good luck with your Intrepid, why don't you get another one? It is certainly a good looking car. The Impala would not be a bad choice, either. FYI--the Camry is an American made car, as per your requirements. "
"fridgecat","November 2001"," I am planning on buying used (financial reasons). Would like to keep it around 10k. So far I am considering:Newer Honda Civic or Toyota Corolla95-97 Toyota Camry or Honda AccordAlso looked at Nissan Altima and Mazda 626. I will be driving this car for 5-8 years so reliability is a must. I would prefer to buy from a dealership for the warranty. Been burned buying from a private party before, BUT someone else might have had a more positive experience, and if so, what advice can you give me on dealing with private sellers. Also, how negotiable are dealer prices on used vehicles? Which cars would you recommend (or not) from my list above. THANKS in advance for your input. "
"peccles","November 2001"," I think the TL gets redesigned for 2003 MY sothat could hurt the resale of the TL's withthe previous design.Accord and Camry are near the top of the moststolen cars in the US. "
"wheels4me","November 2001"," don't mistake certified used cars to mean neverhit or repainted. I have looked at many a ""perfect"" car in a toyota and ford lot, only tohave a friend in the car repair business to tellme the car has been repainted all over the place.When you look at a car always have it checked bysomeone who knows body work. Just because theysell new cars does not mean they sell better usedcars. The only thing that you get from buyingit on a dealers lot is you can get a lemon lawto make them buy it back if it doesn't run afterbeing repeatedly fixed. The law is very specificand I'm not sure how often they actually have todo it. Sometimes I think the dealers have betterbody shops that can hide the work they do better.Also, I think they can make alot more profit frombuying ""hit"" (as long as it is not frame damage)cars and fixing them, then to buy a car in greatshape to begin with. The cost to them is lowerso the profit is larger. Just my thoughts. "
"claywaterfill","November 2001"," You might try Acura TL, Lexus ES300, or Infiniti I35. That new ES300 is a nice looking car (IMO). You mention Cadillac. Catera would be your only option I think. With this the last year of the Catera, you might get a real good deal on one. Acura RL is out of your range at $35k. "
"cyranno99","November 2001"," The smallest Caddy is RWD... so will the CTS...I'd pick the Acura TL type S for best value - Edmunds' editors choice as well. The Lexus is worth a look since you want a QUIETER car. "
"theworldizmyn","November 2001"," I'm about to have a baby in about 3 1/2 weeks here. I don't have a car at the time being, and I'm going to desperatly need one. I've been wondering lately which car would be best for me. I'm obviously have to get a sedan, because a coupe would be just plain stupid to get. I don't want to break my back with a car seat for the next 5/6 years, so I'm going for the sedan. I'm going to need a good, reliable, and powerful sedan for my family. I'm leaning towards a V6, because I want enough power to get my family out of a tight situation on the raod, and quickly. So any family men/women out there, preferably a new family woman/man, but a family person period who is willing to help me out would be very much appreciated. So please help me in my decision in buying a car. Oh, I almost forgot, I have to get a used car, maybe, just maybe I can get a new car considering how the economy is working right now. So any advice would be very, very helpful. Very Kindly,TheWorldIzMyn "
"heavenbound","November 2001"," Congratulations on being a new family man.My wife and I have a four year old and a eight month old.I drive a 2000 Impala and my wife drives a 2000 Camry.Both are nice cars, but for me I feel safer in the Impala and it's more fun to drive. It has the 3.8 liter V6 that has a good reliability record and the Impala did very good in all crash tests.I keep car's for along time and I'm sure these will be around awhile. If you have questions let me know and good luck! "
"canadiancl","November 2001"," In fact, with expected big discounts on new Accords, you may even be able to fit a new LX-V6 into your budget. It'll serve you well for the next 10 years.And congrats on the new baby. He (she) will change your life forever! "
"mstssc","November 2001"," Take a look at the S70 5 cyl turbo or predecessor. Large and powerful enough, big enough rear seat for the kid(s) and safe too.Steve "
"milleniaman1","November 2001"," Comes loaded with standard features...leather, sunroof, power seats, side airbags, V6, carseat anchors. With the current discounts you should be able to pick one up for around $21,500-$23,000 depending on options. You could get the S version for about $26,000-$27,500. The S has the supercharged Miller Cycle Engine...210hp...base Millenia only has 170hp. "
"claywaterfill","November 2001"," By saying you'll be looking at used, I have to assume you don't want to spend a lot of money. Get a 2002 Sonata GLS. It will have the V6 and all the features you'll be looking for, for less than $20k. You'll get new car financing and the 10 year warranty will provide trouble free driving. The 5 year roadside assistance will provide a lot of peace of mind. What happens if you and the baby are alone at night in the rain and you blow a tire? In an Accord, you get out in the rain and change it. In a Sonata, they come and change it for you. "
"black_tulip","November 2001"," I recommend you test drive a 4 cyl Accord or Camry before you decide that you need a V6. The 4 cyl in Accord is especially powerful.The 4 cyl in Camry is very smooth. A 4 cyl engine will also save you a lot of money in fuel bills in the long run. They also have excellent reliability and resale value. As to changing tires in a rainy night, a $60/70 annual AAA policy would have you covered. However with the Hyundai, you will be calling the RA many more times and most likely with much more severe problems than a flat tire. "
"claywaterfill","November 2001"," Here we go again. The question was what to buy. He said he was looking for used because of cost. I suggested a new car alternative and you chose to bash Hyundai. Where is your basis? I guess you owned a Hyundai and it broke down on you twice a week, right? You must see dozens of them broken down on the side of the road every day, right? This is not the place for this discussion, but let's at least talk about things we know about and stay on topic. "
"claywaterfill","November 2001"," I see by your profile that you own an Audi and dream of owning an A8. I guess you have a short memory if you bought an Audi with the problems the 5000s had with sudden acceleration problems a few years back. You bought an Audi because you realize they got past that and are good cars now. Hyundai got past the problems they had in the 80's as well and they are good cars now. Also, Hyundai provides this service at NO charge. "
"hpulley4","November 2001"," I recall that there was nothing wrong with those Audis. All those sudden acceleration problems were driver error, hitting the accelerator instead of the brake pedal. "
"claywaterfill","November 2001"," I don't remember exactly what was going on, I just know they got a TON of bad press from it and it did sully their name for a bit. Kind of like the Isuzu Trooper and flipping (killed off the Acura version, remember) and the current Grand Cherokee and sudden acceleration. "
"black_tulip","November 2001"," My opinion about Hyundais is formed based on somewhat poor reviews(especially about reliability...a black dot) that I read in consumer magazine(not an unbiased source, but the best we have) and the opinions expressed here in Edmunds by dealers who go to auctions and report seeing tons of Hyundais being dumped for various problems.Hyundais have poor resale value for a reason:market does not trust them. The market is brutally honest and has very short memory. For example, VW/Audi designed a better product and their resale values shot up in spite of the unjustified stigma from the past. No such thing happening with Hyundai. Buyer beware.  Anyway, this is off topic here. Join us in the other topic in smart shoppers if you want to discuss further. "
"claywaterfill","November 2001"," You're right that this is not the place to discuss this topic. I will say, though, that I was right in my assumption--thanks for verifying that. Try test driving one before making up your mind. Or--since you like to read--go to the threads of Sonata, Elantra and Elantra GT and read the accounts of many happy owners. That is real world data. I stand by my recommendation--buy a Sonata and forget used junk! "
"pat","November 2001"," They want to talk to consumers who were looking at a used car, but the great financing deals moved them to consider/purchase new instead. Or, they were thinking they would use the zero-financing to buy a new car, but decided a used car was a better deal right now because of a drop in the used car's price.Please respond to [email?protected] by Friday, November 16 with your story. "
"bcloutier","November 2001"," theworldizmyn Nov 9, 2001 6:39pmIf you are looking for a new car the Honda Accord 2002 SE (special edition) is a great buy since it gives you the moonroof and security system as well as some other goodies! I am not sure the price range yo are looking into but if not new most used Accords are great buys and you really can't go wrong. "
"claywaterfill","November 2001"," The 2002 Accord SE is a great choice. Heck of a car. Lots of EX features without the EX price. But, he said he was looking at used--price is probably too high. "
"garyh13","November 2001"," I'm looking to replace my 1990 Toyota Camry (great car!) very soon. I'm looking at a 1997 Honda Accord LX (4 door,power,A/C,65K miles) that is in excellent shape both inside and out. The dealer printed out a Carfax report for me and everything checked out fine. It's had two local owners. My question is, it was listed at $12,900 (which is obviously inflated), I got them down to $11,200 (the dealer put $1200.00 into the car when it was traded in - timing belt, serpentine belt, tires, complete tune up, etc.), is this a good deal? According to KBB and Edmunds, the 1997 Accord is a great car (besides my wife had a 1989 Accord LXi that gave her years of trouble free driving!). Thank you! "
"huntzinger","November 2001"," I recall that there was nothing wrong with those Audis. All those sudden acceleration problems were driver error, hitting the accelerator instead of the brake pedal.Yes, but that's only half the story: the driver error was ""caused"" by the human engineering of the floor pedal layout. In a nutshell, the pedals were too far to the left, so the gas pedal was effectively ""center"", instead of being tucked up to the right as we find on most cars. A quick stomp straight down with the right foot looking for the brake...missed.Reportedly, Detroit had the same exact problem back in the 1950's.-hh "
"hpulley4","November 2001"," I thought the Audi pedal layout was just the European style of having similarly sized gas and brake pedals, while the North American style had been the wide fat brake pedal in the centre and small accelerator to the right. I drove late 70's and early 80's manual tranny Volvos almost exclusively for the first years I was driving and found the big fat brake pedal of the Detroit auto makers to be awkward. I never drove an Audi in those days so you could be right about the position being too far left for the throttle.That fat pedal was there for emergency two footed braking, right? Grab onto the steering wheel with both hands and stomp the brake pedal with both feet to use the 'mighty' stopping power of 4-wheel drum brakes. Thankfully, cars have improved A LOT since then... "
"iggythecat","November 2001"," Hi all,The lease on my 1999 Accord EX V6 coupe is ending in February and I'm looking at getting a new sedan in the $20-22K price range. I'm considering a Civic EX sedan or a Jetta GLS 1.8 Turbo, w/AT. Aside from being a new sedan in the price range, other things that are important are reliability, quality, and a car that holds its value well - like a Honda. I owned a civic coupe ('98-recently traded for a Jeep Liberty for my husband) and really liked driving the Civic, but I am worried that the sedan will be too small. Are there any other cars I should consider? Any opinions on the two cars I'm currently thinking about? Thanks!Cyndi "
"claywaterfill","November 2001"," If those are your 2 choices, get the Civic EX and pocket the difference. I would personally get the Jetta, but since you stress the things Hondas are known for, it sounds like you want the Honda. You mention the small size--Jettas are really small. If you compare the numbers, it's smaller than a Nissan Sentra! "
"canadiancl","November 2001"," If you compare the interior measurements, the Civic is comparable, if not superior, to many bigger sedans in terms of passenger room. The TL, Legacy and the Maxima come to mind. It would certainly be roomier than your current Accord coupe. However, after driving the Accord, you may find other aspects of the Civic unacceptable, such as noise levels, power, effectiveness of the HVAC system, quality of interior material, etc. "
"wheels4me","November 2001"," can someone help me. a used avalon xls 1999 w/30,000 miles vs. a new honda lx 4 cyl. Bothare about $17,000. New vs. higher end used.Any opinions? "
"claywaterfill","November 2001"," If it were me, I'd get the Accord. It's new so you'll get new car financing, new car warranty, new car smell--and you don't have to worry about how the first guy who owned it treated it. That being said, if you have 3 kids and require more room, Consumer Reports says that model Avalon should be fine. "
"norbnancy","November 2001"," Your are exactly correct on brake/ accelerator pedal placement. Some Detroit cars had problem in the 60's not 50's. "
"sebring95","November 2001"," If it were me, Avalon easily. You'll have to drive them both if you haven't yet. If you're concerned about mpg then the Honda will do better. The Avalon has 5 year, 60K miles powertrain warranty. Awfully different cars to pick from IMHO. The Honda is a bit smaller, wind up 4 banger, and basic options. An Avalon XLS should have alot of luxury options and a smooth/powerful V6. All comes down to which one YOU like better because you really can't go wrong with either one. "
"todd60","November 2001"," I'm looking into buying a new family sedan in the near luxury class. Been looking at (1) Acura TL 3.2 (not type S), (2) 02 Maxima GLE, (3) 02 Camry XLE, and (4) 02 Accord EX, V-6. I'll likely keep the car long-term, but am concerned about depreciation costs. Comparatively equipped the first three are about in the same price range, with the 4th (Honda) coming in about $4k less. Max and Honda offer better financing. I've driven all four, and am having a hard time making a decision. Anyone have any long-term ownership experience with these cars that could offer advice on long-term value?Thanks! "
"barbi2","November 2001"," Trying to choose between Avalon / Volvo S60 / Infinity I35 /Accord ex v6 or ?. I am toting around a 1 & 3 year old and I am not a meticulous interior cleaner. I want a luxury sedan that is roomy enough for 2 child seats and well made leather interior w/o cheaply assembled parts. Which would be the best choice? "
"canadiancl","November 2001"," IF you looking at family sedans, key word being family, then I would go for the Camry XLE. The Acura and Nissan look sharper and will out-perform it, but the Camry will be comfortable, roomier, reliable and will hold up its value well. Plus it is the only one of the 4 that has side airbags and head curtains. This is a big plus if your priority is ""family"". The Accord is good value and still a decent ride, but if your budget allows it, I would look at the Camry ahead of the Accord. "
"canadiancl","November 2001"," Since your subject line says ""luxury sedan"", I would rule out the Accord because it is simply not in the class of the other 3. I would also rule out the Volvo because I think recent Volvo products have not been reliable. I really like the I35 in terms of styling and performance. The Toyota looks very very conservative if not somewhat dorky, but it is roomy and may be more suited to a being a mom-mobile. "
"diamanteguy","November 2001"," Hey, the camry is a good car. Its the most frequent stolen one, so it must be good "
"hpulley4","November 2001"," Read this from the HNTSA regarding kids and side airbags:http://www.nhtsa.com/nhtsa/announce/press/1999/ca101499.html The article is 2 years old but it is the most recent thing on the NHTSA's web site regarding kids and side-impact airbags so it appears that they still don't know how safe they are for the littles ones. I don't know if head curtains alone are in the same boat. If you need to place one of more of your kids in the outer rear seats, then it looks like rear side-airbags may not be a safety improvement for them. "
"rx7r1","November 2001"," Hey all,I'm looking for a V8-powered American sedan with RWD to pull a trailered '93 Mazda Rx7 R1 sports car, along with accessories for racing (tire racks, tools, etc.). My guess is that the sedan would need a towing capacity of 3500 lbs to be on the safe side.Anyone have any recommendations? My thoughts were the Ford Crown Vic and Chevy Impala SS/Caprice. I'm looking at used, not new. I'd prefer a sedan, since the pull vehicle would also double as a family hauler, and I HATE pick-up trucks and SFVs (sport futility vehicles)! "
"fjk57702","November 2001"," The RWD Cadillac's (Fleetwoods) were good for towing with a 5.7 L (350 cu in) V8. Same engine as Chevy and the Buick Roadmaster also had this engine. I am not sure if there were towing options to be had from factory, which on a used car will be difficult to tell anyway. The caddys capacity was like 7000 lbs (or more?). "
"rx7r1","November 2001"," Sorry, what year of Fleetwood are we talking here? 7000 lbs capacity is more than enough! "
"fjk57702","November 2001"," They don't make them now, but I was thinking 94-whenever they quit. Anyway a 94-95 model is old enough to be affordable and perhaps not too many miles. I have the 94 catalog (at home) which I can checkout details. This had a detuned vette engine-port fuel injection, gobs of torque.Checkout edmunds used car guide. They show this was still made in 96 and price is around 10000. There was a towing pkg, which would be needed for the 7000 lbs. Package probably added extra cooling.Older than 94 gets you a different set of engines-avoid these.The roadmaster is good in the same time frame (1994-1996) and there were wagons. If you could find one with the towing pkg, then you can tow a lot. "
"rx7r1","November 2001"," fjk57702--ok, I'll admit, I'm a car enthusiast...the thought of driving a Buick Roadmaster or Cadillac Fleetwood doesn't really appeal to me, eventhough it's probably better than a truck or SFV. I think my choice for a pull-vehicle that will double as a big comfy sporty cruiser would be the '95/'96 Chevy Impala SS. I like the black ones. Chevy's 5.7-L 260-hp, 330-lb.ft torque V8, should be enough to pull 3500 lbs of race car, trailer, and accessories. Anyone out there know if the Impala SS is capable to pulling 3500 lbs safely?? "
"jimsxn","November 2001"," ...I am in my (late) thirties. Is WRX difficult to live with? "
"claywaterfill","November 2001"," I can't say how easy they are to live with because I have not driven one, but Car & Driver chose the WRX over BMW and Audi a couple of months ago--give it a try! "
"pat","November 2001"," Have you found our discussion about theSubaru Impreza WRX? If you are interested, just follow that link.PatHostSedans Message Board "
"bigcheez","November 2001"," I am looking at purchasing an American made sedan.Had looked and driven several others, Passat, Camry, Altima and Maxima. I realize the cars I have driven our very reliable, more then American, but I like the idea of 0% financing and have had fairly good luck with my current Intrepid and previuos cars. I also purchased a firebird with the low financing 2.9. Had pretty good luck with it.I have narrowed the field somewhat, looking at Olds. Alero or Intrigue. Sebring. Please if anyone has any advice, or experience with these or other mid-size sedans your input would be appreciated.Thanks. "
"fjk57702","November 2001"," The impala ss is a good choice as it comes with the higher performance axle ratio and extra cooling. But these are limited production cars. A Caprice with the 5.7 engine also gets an upgraded pkg which should help for towing. With towing pkg the Chevys should both tow as much as the caddy (7000 lbs). Without a heavy duty cooling pkg, towing a lighter load should still work. "
"pat","November 2001"," It's Town Hall policy - thanks.PatHostSedans Message Board "
"claywaterfill","November 2001"," If you had good luck with your Intrepid, why don't you get another one? It is certainly a good looking car. The Impala would not be a bad choice, either. FYI--the Camry is an American made car, as per your requirements. "
"fridgecat","November 2001"," I am planning on buying used (financial reasons). Would like to keep it around 10k. So far I am considering:Newer Honda Civic or Toyota Corolla95-97 Toyota Camry or Honda AccordAlso looked at Nissan Altima and Mazda 626. I will be driving this car for 5-8 years so reliability is a must. I would prefer to buy from a dealership for the warranty. Been burned buying from a private party before, BUT someone else might have had a more positive experience, and if so, what advice can you give me on dealing with private sellers. Also, how negotiable are dealer prices on used vehicles? Which cars would you recommend (or not) from my list above. THANKS in advance for your input. "
"peccles","November 2001"," I think the TL gets redesigned for 2003 MY sothat could hurt the resale of the TL's withthe previous design.Accord and Camry are near the top of the moststolen cars in the US. "
"wheels4me","November 2001"," don't mistake certified used cars to mean neverhit or repainted. I have looked at many a ""perfect"" car in a toyota and ford lot, only tohave a friend in the car repair business to tellme the car has been repainted all over the place.When you look at a car always have it checked bysomeone who knows body work. Just because theysell new cars does not mean they sell better usedcars. The only thing that you get from buyingit on a dealers lot is you can get a lemon lawto make them buy it back if it doesn't run afterbeing repeatedly fixed. The law is very specificand I'm not sure how often they actually have todo it. Sometimes I think the dealers have betterbody shops that can hide the work they do better.Also, I think they can make alot more profit frombuying ""hit"" (as long as it is not frame damage)cars and fixing them, then to buy a car in greatshape to begin with. The cost to them is lowerso the profit is larger. Just my thoughts. "
"rx7r1","November 2001"," OK, I'll look into the Impala SS. People are asking crazy money for them though:( Do I need stiffer springs/shocks for the back of the SS? It seems that the SS already sits low, and if I hook up 3700 lbs of stuff to the back end, that the car might not sit level while towing? "
"cyranno99","November 2001"," The smallest Caddy is RWD... so will the CTS...I'd pick the Acura TL type S for best value - Edmunds' editors choice as well. The Lexus is worth a look since you want a QUIETER car. "
"theworldizmyn","November 2001"," I'm about to have a baby in about 3 1/2 weeks here. I don't have a car at the time being, and I'm going to desperatly need one. I've been wondering lately which car would be best for me. I'm obviously have to get a sedan, because a coupe would be just plain stupid to get. I don't want to break my back with a car seat for the next 5/6 years, so I'm going for the sedan. I'm going to need a good, reliable, and powerful sedan for my family. I'm leaning towards a V6, because I want enough power to get my family out of a tight situation on the raod, and quickly. So any family men/women out there, preferably a new family woman/man, but a family person period who is willing to help me out would be very much appreciated. So please help me in my decision in buying a car. Oh, I almost forgot, I have to get a used car, maybe, just maybe I can get a new car considering how the economy is working right now. So any advice would be very, very helpful. Very Kindly,TheWorldIzMyn "
"heavenbound","November 2001"," Congratulations on being a new family man.My wife and I have a four year old and a eight month old.I drive a 2000 Impala and my wife drives a 2000 Camry.Both are nice cars, but for me I feel safer in the Impala and it's more fun to drive. It has the 3.8 liter V6 that has a good reliability record and the Impala did very good in all crash tests.I keep car's for along time and I'm sure these will be around awhile. If you have questions let me know and good luck! "
"canadiancl","November 2001"," In fact, with expected big discounts on new Accords, you may even be able to fit a new LX-V6 into your budget. It'll serve you well for the next 10 years.And congrats on the new baby. He (she) will change your life forever! "
"mstssc","November 2001"," Take a look at the S70 5 cyl turbo or predecessor. Large and powerful enough, big enough rear seat for the kid(s) and safe too.Steve "
"milleniaman1","November 2001"," Comes loaded with standard features...leather, sunroof, power seats, side airbags, V6, carseat anchors. With the current discounts you should be able to pick one up for around $21,500-$23,000 depending on options. You could get the S version for about $26,000-$27,500. The S has the supercharged Miller Cycle Engine...210hp...base Millenia only has 170hp. "
"claywaterfill","November 2001"," By saying you'll be looking at used, I have to assume you don't want to spend a lot of money. Get a 2002 Sonata GLS. It will have the V6 and all the features you'll be looking for, for less than $20k. You'll get new car financing and the 10 year warranty will provide trouble free driving. The 5 year roadside assistance will provide a lot of peace of mind. What happens if you and the baby are alone at night in the rain and you blow a tire? In an Accord, you get out in the rain and change it. In a Sonata, they come and change it for you. "
"black_tulip","November 2001"," I recommend you test drive a 4 cyl Accord or Camry before you decide that you need a V6. The 4 cyl in Accord is especially powerful.The 4 cyl in Camry is very smooth. A 4 cyl engine will also save you a lot of money in fuel bills in the long run. They also have excellent reliability and resale value. As to changing tires in a rainy night, a $60/70 annual AAA policy would have you covered. However with the Hyundai, you will be calling the RA many more times and most likely with much more severe problems than a flat tire. "
"claywaterfill","November 2001"," Here we go again. The question was what to buy. He said he was looking for used because of cost. I suggested a new car alternative and you chose to bash Hyundai. Where is your basis? I guess you owned a Hyundai and it broke down on you twice a week, right? You must see dozens of them broken down on the side of the road every day, right? This is not the place for this discussion, but let's at least talk about things we know about and stay on topic. "
"claywaterfill","November 2001"," I see by your profile that you own an Audi and dream of owning an A8. I guess you have a short memory if you bought an Audi with the problems the 5000s had with sudden acceleration problems a few years back. You bought an Audi because you realize they got past that and are good cars now. Hyundai got past the problems they had in the 80's as well and they are good cars now. Also, Hyundai provides this service at NO charge. "
"hpulley4","November 2001"," I recall that there was nothing wrong with those Audis. All those sudden acceleration problems were driver error, hitting the accelerator instead of the brake pedal. "
"claywaterfill","November 2001"," I don't remember exactly what was going on, I just know they got a TON of bad press from it and it did sully their name for a bit. Kind of like the Isuzu Trooper and flipping (killed off the Acura version, remember) and the current Grand Cherokee and sudden acceleration. "
"black_tulip","November 2001"," My opinion about Hyundais is formed based on somewhat poor reviews(especially about reliability...a black dot) that I read in consumer magazine(not an unbiased source, but the best we have) and the opinions expressed here in Edmunds by dealers who go to auctions and report seeing tons of Hyundais being dumped for various problems.Hyundais have poor resale value for a reason:market does not trust them. The market is brutally honest and has very short memory. For example, VW/Audi designed a better product and their resale values shot up in spite of the unjustified stigma from the past. No such thing happening with Hyundai. Buyer beware.  Anyway, this is off topic here. Join us in the other topic in smart shoppers if you want to discuss further. "
"claywaterfill","November 2001"," You're right that this is not the place to discuss this topic. I will say, though, that I was right in my assumption--thanks for verifying that. Try test driving one before making up your mind. Or--since you like to read--go to the threads of Sonata, Elantra and Elantra GT and read the accounts of many happy owners. That is real world data. I stand by my recommendation--buy a Sonata and forget used junk! "
"pat","November 2001"," They want to talk to consumers who were looking at a used car, but the great financing deals moved them to consider/purchase new instead. Or, they were thinking they would use the zero-financing to buy a new car, but decided a used car was a better deal right now because of a drop in the used car's price.Please respond to [email?protected] by Friday, November 16 with your story. "
"bcloutier","November 2001"," theworldizmyn Nov 9, 2001 6:39pmIf you are looking for a new car the Honda Accord 2002 SE (special edition) is a great buy since it gives you the moonroof and security system as well as some other goodies! I am not sure the price range yo are looking into but if not new most used Accords are great buys and you really can't go wrong. "
"claywaterfill","November 2001"," The 2002 Accord SE is a great choice. Heck of a car. Lots of EX features without the EX price. But, he said he was looking at used--price is probably too high. "
"garyh13","November 2001"," I'm looking to replace my 1990 Toyota Camry (great car!) very soon. I'm looking at a 1997 Honda Accord LX (4 door,power,A/C,65K miles) that is in excellent shape both inside and out. The dealer printed out a Carfax report for me and everything checked out fine. It's had two local owners. My question is, it was listed at $12,900 (which is obviously inflated), I got them down to $11,200 (the dealer put $1200.00 into the car when it was traded in - timing belt, serpentine belt, tires, complete tune up, etc.), is this a good deal? According to KBB and Edmunds, the 1997 Accord is a great car (besides my wife had a 1989 Accord LXi that gave her years of trouble free driving!). Thank you! "
"huntzinger","November 2001"," I recall that there was nothing wrong with those Audis. All those sudden acceleration problems were driver error, hitting the accelerator instead of the brake pedal.Yes, but that's only half the story: the driver error was ""caused"" by the human engineering of the floor pedal layout. In a nutshell, the pedals were too far to the left, so the gas pedal was effectively ""center"", instead of being tucked up to the right as we find on most cars. A quick stomp straight down with the right foot looking for the brake...missed.Reportedly, Detroit had the same exact problem back in the 1950's.-hh "
"hpulley4","November 2001"," I thought the Audi pedal layout was just the European style of having similarly sized gas and brake pedals, while the North American style had been the wide fat brake pedal in the centre and small accelerator to the right. I drove late 70's and early 80's manual tranny Volvos almost exclusively for the first years I was driving and found the big fat brake pedal of the Detroit auto makers to be awkward. I never drove an Audi in those days so you could be right about the position being too far left for the throttle.That fat pedal was there for emergency two footed braking, right? Grab onto the steering wheel with both hands and stomp the brake pedal with both feet to use the 'mighty' stopping power of 4-wheel drum brakes. Thankfully, cars have improved A LOT since then... "
"iggythecat","November 2001"," Hi all,The lease on my 1999 Accord EX V6 coupe is ending in February and I'm looking at getting a new sedan in the $20-22K price range. I'm considering a Civic EX sedan or a Jetta GLS 1.8 Turbo, w/AT. Aside from being a new sedan in the price range, other things that are important are reliability, quality, and a car that holds its value well - like a Honda. I owned a civic coupe ('98-recently traded for a Jeep Liberty for my husband) and really liked driving the Civic, but I am worried that the sedan will be too small. Are there any other cars I should consider? Any opinions on the two cars I'm currently thinking about? Thanks!Cyndi "
"claywaterfill","November 2001"," If those are your 2 choices, get the Civic EX and pocket the difference. I would personally get the Jetta, but since you stress the things Hondas are known for, it sounds like you want the Honda. You mention the small size--Jettas are really small. If you compare the numbers, it's smaller than a Nissan Sentra! "
"canadiancl","November 2001"," If you compare the interior measurements, the Civic is comparable, if not superior, to many bigger sedans in terms of passenger room. The TL, Legacy and the Maxima come to mind. It would certainly be roomier than your current Accord coupe. However, after driving the Accord, you may find other aspects of the Civic unacceptable, such as noise levels, power, effectiveness of the HVAC system, quality of interior material, etc. "
"wheels4me","November 2001"," can someone help me. a used avalon xls 1999 w/30,000 miles vs. a new honda lx 4 cyl. Bothare about $17,000. New vs. higher end used.Any opinions? "
"claywaterfill","November 2001"," If it were me, I'd get the Accord. It's new so you'll get new car financing, new car warranty, new car smell--and you don't have to worry about how the first guy who owned it treated it. That being said, if you have 3 kids and require more room, Consumer Reports says that model Avalon should be fine. "
"norbnancy","November 2001"," Your are exactly correct on brake/ accelerator pedal placement. Some Detroit cars had problem in the 60's not 50's. "
"sebring95","November 2001"," If it were me, Avalon easily. You'll have to drive them both if you haven't yet. If you're concerned about mpg then the Honda will do better. The Avalon has 5 year, 60K miles powertrain warranty. Awfully different cars to pick from IMHO. The Honda is a bit smaller, wind up 4 banger, and basic options. An Avalon XLS should have alot of luxury options and a smooth/powerful V6. All comes down to which one YOU like better because you really can't go wrong with either one. "
"todd60","November 2001"," I'm looking into buying a new family sedan in the near luxury class. Been looking at (1) Acura TL 3.2 (not type S), (2) 02 Maxima GLE, (3) 02 Camry XLE, and (4) 02 Accord EX, V-6. I'll likely keep the car long-term, but am concerned about depreciation costs. Comparatively equipped the first three are about in the same price range, with the 4th (Honda) coming in about $4k less. Max and Honda offer better financing. I've driven all four, and am having a hard time making a decision. Anyone have any long-term ownership experience with these cars that could offer advice on long-term value?Thanks! "
